Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
modulation of chemical synaptic transmission (GO:0050804)	1/83	0.5062786749530137075936409019050188362598419189453125	0.5786041999463014118276760200387798249721527099609375	0.53557029211076867536434065186767838895320892333984375	0.6120803338408784544100171842728741466999053955078125	-0.5503437311798463	0.374601377977336	PXK
positive regulation of protein localization to membrane (GO:1905477)	1/96	0.558066562915911390518886037170886993408203125	0.6149713823903424358974234564811922609806060791015625	0.5877140576892581069756715805851854383945465087890625	0.64822177177543960358008234834414906799793243408203125	-0.6421216026954513	0.374534784744986	RHOG
protein homooligomerization (GO:0051260)	2/191	0.481338590433421920078416178512270562350749969482421875	0.559442588126392248426554942852817475795745849609375	0.5244022459085433407466325661516748368740081787109375	0.60564187159354998524207758237025700509548187255859375	-0.5045294393991497	0.36890401824761554	FCER1G;TRPM4
regulation of neuron apoptotic process (GO:0043523)	1/90	0.53487216234196133246570070696179755032062530517578125	0.59796960436052304377341215513297356665134429931640625	0.5644121361656175839272009397973306477069854736328125	0.6309943300871514448857624302036128938198089599609375	-0.5795218500531907	0.36262276395344767	PTK2B
positive regulation of proteasomal protein catabolic process (GO:1901800)	1/74	0.4669343050292285024482907829224132001399993896484375	0.548915137209932790796074186800979077816009521484375	0.49568737080827529606352754854015074670314788818359375	0.5866348134829924010347212970373220741748809814453125	-0.47551148039579677	0.36213371163064434	CLU
negative regulation of developmental process (GO:0051093)	1/71	0.4531389466905721974399057216942310333251953125	0.5425337048812293172517229322693310678005218505859375	0.481651912525161041145338458591140806674957275390625	0.57892210363999840883053593643126077950000762939453125	-0.45498204999179714	0.3601439876540864	ARHGDIB
epithelial cell differentiation (GO:0030855)	1/97	0.56181891176270959409322358624194748699665069580078125	0.61691060253245966205071226795553229749202728271484375	0.59147558275145240003212165902368724346160888671875	0.6506231410265976844442548099323175847530364990234375	-0.616929094310491	0.35570632568293625	TPP1
cell-matrix adhesion (GO:0007160)	1/91	0.538820258997713352755454252474009990692138671875	0.600204845465807323989793076179921627044677734375	0.56838461081280333697662854319787584245204925537109375	0.63313728799400881275261099290219135582447052001953125	-0.5726470993299211	0.3541096392884013	CD63
positive regulation of cellular metabolic process (GO:0031325)	1/93	0.54661678499024191069111111573874950408935546875	0.6077905046100884334236980066634714603424072265625	0.5762220144764900187084322169539518654346466064453125	0.640708954724761525767462444491684436798095703125	-0.5719323616495824	0.34545132037832244	CD63
calcium-mediated signaling (GO:0019722)	1/71	0.4531389466905721974399057216942310333251953125	0.5425337048812293172517229322693310678005218505859375	0.481651912525161041145338458591140806674957275390625	0.57892210363999840883053593643126077950000762939453125	-0.4335008441046928	0.343140400044554	TRPM4
insulin receptor signaling pathway (GO:0008286)	1/68	0.438988741064744558695309706308762542903423309326171875	0.53494968248443652836243700221530161798000335693359375	0.467228876046521246490073053792002610862255096435546875	0.570491551327367840684701150166802108287811279296875	-0.4063834887653422	0.33456801349431253	ATP6V0E1
organonitrogen compound biosynthetic process (GO:1901566)	2/182	0.456335607223558870071400406231987290084362030029296875	0.54583055155283932702303673067945055663585662841796875	0.498892934401401644262108447946957312524318695068359375	0.5886789269040455518933185885543935000896453857421875	-0.4242128488425872	0.33280633160483064	SLC44A1;LPCAT2
regulation of kinase activity (GO:0043549)	1/102	0.58011083799086271550748961089993827044963836669921875	0.63303503313086173509560694583342410624027252197265625	0.60977837472908291704953853695769794285297393798828125	0.66540917419506662167094646065379492938518524169921875	-0.6089883029454611	0.33161611160386695	LMO4
positive regulation of protein complex assembly (GO:0031334)	1/89	0.5308904682415394038486056160763837397098541259765625	0.59513835930261749229686074613709934055805206298828125	0.56040337941715900882400092086754739284515380859375	0.62822289667146480329762425753870047628879547119140625	-0.5206475234146907	0.3296737793652637	LCP1
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	1/94	0.55046577093916881917579075889079831540584564208984375	0.61041748856620703378439429798163473606109619140625	0.5800875865892418659086615662090480327606201171875	0.6432654425544068743647585506550967693328857421875	-0.5400507053293917	0.32240514215692645	PYCARD
regulation of complement activation (GO:0030449)	1/110	0.60781173112694764082419851547456346452236175537109375	0.6568632041652626707417539364541880786418914794921875	0.63738459445933937086437026664498262107372283935546875	0.68882264945079485496393090215860866010189056396484375	-0.6399256254542426	0.3186126321909536	CLU
regulation of protein ubiquitination (GO:0031396)	1/102	0.58011083799086271550748961089993827044963836669921875	0.63303503313086173509560694583342410624027252197265625	0.60977837472908291704953853695769794285297393798828125	0.66540917419506662167094646065379492938518524169921875	-0.5809206952629089	0.3163322861564932	PTK2B
negative regulation of cell cycle (GO:0045786)	1/73	0.46237472906625065593999579505180008709430694580078125	0.547084938903678708044253653497435152530670166015625	0.49105130514004369235436797680449672043323516845703125	0.58508240612430739702176651917397975921630859375	-0.401151348668811	0.3094399728089412	BTG1
cellular response to hormone stimulus (GO:0032870)	1/81	0.49779279886095617602137508583837188780307769775390625	0.57209023152677052070913532588747330009937286376953125	0.52698708307490715885279541907948441803455352783203125	0.60564187159354998524207758237025700509548187255859375	-0.44320133501527104	0.30916455584051017	CTSS
cellular response to fibroblast growth factor stimulus (GO:0044344)	1/95	0.55428227275140218299753769315429963171482086181640625	0.61299439859041970901643026081728748977184295654296875	0.58391816285772846217838605298311449587345123291015625	0.6463496645469195556188424234278500080108642578125	-0.5233143800433152	0.30879797965216843	ZFP36L2
viral life cycle (GO:0019058)	1/108	0.60106169539397991119500375134521164000034332275390625	0.65358164936044416126748046735883690416812896728515625	0.6306703433911120537658234752598218619823455810546875	0.68638327125251763494162560164113529026508331298828125	-0.6028834033732777	0.3069024357653031	VAMP8
regulation of peptidyl-serine phosphorylation (GO:0033135)	1/87	0.52282514867644802603052767153712920844554901123046875	0.5887756701731114983289216979756020009517669677734375	0.55227570138034709490426621414371766149997711181640625	0.6242235450464106438772660112590529024600982666015625	-0.46488564035758273	0.3014821473099357	STK4
protein processing (GO:0016485)	1/102	0.58011083799086271550748961089993827044963836669921875	0.63303503313086173509560694583342410624027252197265625	0.60977837472908291704953853695769794285297393798828125	0.66540917419506662167094646065379492938518524169921875	-0.548323757992351	0.2985820772681204	CTSS
peptidyl-serine modification (GO:0018209)	2/171	0.424867773048853425432724861821043305099010467529296875	0.52448606853325385745989706265390850603580474853515625	0.4665689738281437737299484069808386266231536865234375	0.570491551327367840684701150166802108287811279296875	-0.3462615800813003	0.29639204573035755	PRKCB;STK4
viral gene expression (GO:0019080)	1/111	0.6111440497712141706188049283809959888458251953125	0.65873094428533318644980454337201081216335296630859375	0.640696150675295950094323416124098002910614013671875	0.690584127412042558802340863621793687343597412109375	-0.599070352538018	0.294995772746665	RPS27
cilium assembly (GO:0060271)	3/289	0.4425452798021549671858565488946624100208282470703125	0.53808504482663133128284016493125818669795989990234375	0.495482236010330645559207596306805498898029327392578125	0.5866348134829924010347212970373220741748809814453125	-0.3570203504076073	0.2910474497406903	GSN;TUBA1A;CNTRL
negative regulation of endopeptidase activity (GO:0010951)	1/84	0.51046800585293627960936646559275686740875244140625	0.580148588505763118661207045079208910465240478515625	0.53980375122513424290815464701154269278049468994140625	0.61407037997171320942157990430132485926151275634765625	-0.4318739526573732	0.2904038426283146	SERPINB1
protein maturation (GO:0051604)	1/84	0.51046800585293627960936646559275686740875244140625	0.580148588505763118661207045079208910465240478515625	0.53980375122513424290815464701154269278049468994140625	0.61407037997171320942157990430132485926151275634765625	-0.4299600004325285	0.28911684887172917	CTSS
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	1/84	0.51046800585293627960936646559275686740875244140625	0.580148588505763118661207045079208910465240478515625	0.53980375122513424290815464701154269278049468994140625	0.61407037997171320942157990430132485926151275634765625	-0.4295257489178919	0.28882484629148164	STK4
retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)	1/81	0.49779279886095617602137508583837188780307769775390625	0.57209023152677052070913532588747330009937286376953125	0.52698708307490715885279541907948441803455352783203125	0.60564187159354998524207758237025700509548187255859375	-0.406847777765741	0.2838053556479244	TAPBP
positive regulation of cellular process (GO:0048522)	5/520	0.44896045460717559638652573994477279484272003173828125	0.54068355823659863812480352862621657550334930419921875	0.5192324112123614110458902359823696315288543701171875	0.6034852175600275980826836530468426644802093505859375	-0.35066341673491813	0.2808184420226964	CCPG1;RHOG;MSN;PTK2B;TRPM4
positive regulation of MAPK cascade (GO:0043410)	3/290	0.44476147467295235049533630444784648716449737548828125	0.53878676184570040152976844183285720646381378173828125	0.497763580297951147013435502231004647910594940185546875	0.5885266131737771910792389462585560977458953857421875	-0.3455581202537904	0.2799771162127081	PYCARD;PTK2B;LAMTOR1
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	1/89	0.5308904682415394038486056160763837397098541259765625	0.59513835930261749229686074613709934055805206298828125	0.56040337941715900882400092086754739284515380859375	0.62822289667146480329762425753870047628879547119140625	-0.4419944709967546	0.2798707016915756	PSMB9
mRNA metabolic process (GO:0016071)	1/98	0.5655395872221797848311553025268949568271636962890625	0.6198796899090084355776753000100143253803253173828125	0.5952030468308657784604065454914234578609466552734375	0.6534002921146695452847552587627433240413665771484375	-0.4868841386763761	0.27751177815212347	ZFP36L2
Wnt signaling pathway (GO:0016055)	1/110	0.60781173112694764082419851547456346452236175537109375	0.6568632041652626707417539364541880786418914794921875	0.63738459445933937086437026664498262107372283935546875	0.68882264945079485496393090215860866010189056396484375	-0.5562314160748214	0.2769421141044343	SNX3
central nervous system development (GO:0007417)	2/218	0.55195498092998984684953711621346883475780487060546875	0.611518468080708199607897768146358430385589599609375	0.5955913376986801122114911777316592633724212646484375	0.6534002921146695452847552587627433240413665771484375	-0.46398033612265294	0.2757383136132538	ROGDI;TPP1
negative regulation of protein kinase activity (GO:0006469)	1/110	0.60781173112694764082419851547456346452236175537109375	0.6568632041652626707417539364541880786418914794921875	0.63738459445933937086437026664498262107372283935546875	0.68882264945079485496393090215860866010189056396484375	-0.5496501405582274	0.273665362194355	PYCARD
phosphatidylinositol metabolic process (GO:0046488)	1/113	0.6177244803149990470814145737676881253719329833984375	0.66524174803153746093897780156112276017665863037109375	0.64722948664941437613151720142923295497894287109375	0.69701637023783080682193258326151408255100250244140625	-0.5620531611400993	0.2707481714635303	MBOAT7
toll-like receptor signaling pathway (GO:0002224)	1/87	0.52282514867644802603052767153712920844554901123046875	0.5887756701731114983289216979756020009517669677734375	0.55227570138034709490426621414371766149997711181640625	0.6242235450464106438772660112590529024600982666015625	-0.41670121709627816	0.2702341539743378	CTSS
cellular divalent inorganic cation homeostasis (GO:0072503)	1/102	0.58011083799086271550748961089993827044963836669921875	0.63303503313086173509560694583342410624027252197265625	0.60977837472908291704953853695769794285297393798828125	0.66540917419506662167094646065379492938518524169921875	-0.48507980686177604	0.26414346316839366	TPT1
regulation of cell proliferation (GO:0042127)	7/741	0.436546240538652485785320322975167073309421539306640625	0.53494968248443652836243700221530161798000335693359375	0.52054194278077148272387830729712732136249542236328125	0.60443701555693729599028074517264030873775482177734375	-0.3180581778988014	0.26362601128621277	DUSP22;BTG1;CCPG1;RHOG;PTK2B;S100A11;TRPM4
negative regulation of cytokine production (GO:0001818)	1/111	0.6111440497712141706188049283809959888458251953125	0.65873094428533318644980454337201081216335296630859375	0.640696150675295950094323416124098002910614013671875	0.690584127412042558802340863621793687343597412109375	-0.5302199388674689	0.26109227393617723	NCKAP1L
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1/117	0.6305550637316770234974683262407779693603515625	0.67201024093202954556858230716898106038570404052734375	0.65994452869574427023025009475531987845897674560546875	0.7051618901588525556434206009726040065288543701171875	-0.5622367608382705	0.2592781775977723	PTK2B
regulation of B cell activation (GO:0050864)	1/96	0.558066562915911390518886037170886993408203125	0.6149713823903424358974234564811922609806060791015625	0.5877140576892581069756715805851854383945465087890625	0.64822177177543960358008234834414906799793243408203125	-0.44156646549309964	0.2575555788963241	ZFP36L2
regulation of protein activation cascade (GO:2000257)	1/109	0.60445102644662218605020598261035047471523284912109375	0.65610895557906478980925157884485088288784027099609375	0.6340427503248673435365390105289407074451446533203125	0.68822966378875471971099386792047880589962005615234375	-0.510412113575226	0.2569591321088695	CLU
regulation of acute inflammatory response (GO:0002673)	1/122	0.64599284149801838861293390436912886798381805419921875	0.68431915797554487834730707618291489779949188232421875	0.6752004700359004463194878553622402250766754150390625	0.71587519714649683333362872872385196387767791748046875	-0.5812704248228322	0.2539959103306381	CLU
neuron projection development (GO:0031175)	2/168	0.41612329246383417125088044485892169177532196044921875	0.52047096072633880492475100254523567855358123779296875	0.457543738227785323768870284766308031976222991943359375	0.5648235325617549928978178286342881619930267333984375	-0.28800197423057267	0.2525125526702017	RHOG;NCKAP1L
positive regulation of cellular catabolic process (GO:0031331)	1/107	0.5976434955866338771812706909258849918842315673828125	0.650438857387573232671229561674408614635467529296875	0.62726709627886989562028929867665283381938934326171875	0.683282990818362190310608639265410602092742919921875	-0.4871345024377649	0.25075777737497035	MSN
negative regulation of cell growth (GO:0030308)	1/116	0.62738812511154218309883390247705392539501190185546875	0.669793908264662007923107012175023555755615234375	0.65680906333174160494081661454401910305023193359375	0.7030310738702916228959338695858605206012725830078125	-0.5345796948303698	0.2492156601126726	BTG1
positive regulation of cellular component organization (GO:0051130)	1/107	0.5976434955866338771812706909258849918842315673828125	0.650438857387573232671229561674408614635467529296875	0.62726709627886989562028929867665283381938934326171875	0.683282990818362190310608639265410602092742919921875	-0.48127947662177367	0.24774383922699733	CD63
positive regulation of B cell activation (GO:0050871)	1/120	0.63989622368424059484226518179639242589473724365234375	0.68020029989558616900779952629818581044673919677734375	0.6691813585858910062853510680724866688251495361328125	0.7125595797561086186533430009149014949798583984375	-0.5503478997293535	0.24570241602718862	NCKAP1L
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	1/89	0.5308904682415394038486056160763837397098541259765625	0.59513835930261749229686074613709934055805206298828125	0.56040337941715900882400092086754739284515380859375	0.62822289667146480329762425753870047628879547119140625	-0.387110204498225	0.24511800864966715	CLU
viral transcription (GO:0019083)	1/114	0.62097306291220777385575502194114960730075836181640625	0.66641011629602786570103489793837070465087890625	0.65045180396509583164998957727220840752124786376953125	0.69865442239319797135266298937494866549968719482421875	-0.508653391661783	0.24235684801133286	RPS27
cellular calcium ion homeostasis (GO:0006874)	1/124	0.65198684292500264092495854129083454608917236328125	0.6894830819601744931190978604718111455440521240234375	0.68111088085082516219159742831834591925144195556640625	0.72152072674825162845735349037568084895610809326171875	-0.565317990075437	0.24180397088456226	TPT1
positive regulation of developmental process (GO:0051094)	1/114	0.62097306291220777385575502194114960730075836181640625	0.66641011629602786570103489793837070465087890625	0.65045180396509583164998957727220840752124786376953125	0.69865442239319797135266298937494866549968719482421875	-0.4999991590262156	0.2382333867744764	TRPM4
regulation of phosphorylation (GO:0042325)	1/120	0.63989622368424059484226518179639242589473724365234375	0.68020029989558616900779952629818581044673919677734375	0.6691813585858910062853510680724866688251495361328125	0.7125595797561086186533430009149014949798583984375	-0.5319383869866878	0.23748350257084458	NCKAP1L
protein targeting to ER (GO:0045047)	1/98	0.5655395872221797848311553025268949568271636962890625	0.6198796899090084355776753000100143253803253173828125	0.5952030468308657784604065454914234578609466552734375	0.6534002921146695452847552587627433240413665771484375	-0.4060056756091437	0.23141307762551389	RPS27
regulation of cell growth (GO:0001558)	2/202	0.51092631374087094098257466612267307937145233154296875	0.580148588505763118661207045079208910465240478515625	0.55438645617810589083518379993620328605175018310546875	0.62546164286760674855258912430144846439361572265625	-0.344410505958529	0.23128195238143134	BTG1;LAMTOR1
protein tetramerization (GO:0051262)	1/91	0.538820258997713352755454252474009990692138671875	0.600204845465807323989793076179921627044677734375	0.56838461081280333697662854319787584245204925537109375	0.63313728799400881275261099290219135582447052001953125	-0.3673193995304123	0.227140485341755	TRPM4
cellular response to molecule of bacterial origin (GO:0071219)	1/85	0.51462199799346508566344482460408471524715423583984375	0.582198623992606911770053557120263576507568359375	0.5439989103890618959979974533780477941036224365234375	0.61713320220932244009048872612765990197658538818359375	-0.3363623162088884	0.22345309930893265	PYCARD
regulation of humoral immune response (GO:0002920)	1/114	0.62097306291220777385575502194114960730075836181640625	0.66641011629602786570103489793837070465087890625	0.65045180396509583164998957727220840752124786376953125	0.69865442239319797135266298937494866549968719482421875	-0.45321258498083955	0.21594110129921154	CLU
positive regulation of intracellular signal transduction (GO:1902533)	5/480	0.382252144744889610361582299447036348283290863037109375	0.4947583519519691552801532452576793730258941650390625	0.44954667916009427575119161701877601444721221923828125	0.55943586739922845918471239201608113944530487060546875	-0.2210936965105001	0.2126202415344959	AKAP13;LGALS1;PRKCB;TRIM38;LAMTOR1
cellular metal ion homeostasis (GO:0006875)	1/97	0.56181891176270959409322358624194748699665069580078125	0.61691060253245966205071226795553229749202728271484375	0.59147558275145240003212165902368724346160888671875	0.6506231410265976844442548099323175847530364990234375	-0.36593638569002984	0.210990028494237	TPT1
mitotic cell cycle phase transition (GO:0044772)	2/222	0.56182929873491860295331434826948679983615875244140625	0.61691060253245966205071226795553229749202728271484375	0.6054414579387614736560863093473017215728759765625	0.6636155482033399000130202693981118500232696533203125	-0.35147574271145327	0.20264587505279272	TUBA1A;CNTRL
circulatory system development (GO:0072359)	1/110	0.60781173112694764082419851547456346452236175537109375	0.6568632041652626707417539364541880786418914794921875	0.63738459445933937086437026664498262107372283935546875	0.68882264945079485496393090215860866010189056396484375	-0.40414783161800666	0.2012212033776209	AKAP13
interleukin-1-mediated signaling pathway (GO:0070498)	1/96	0.558066562915911390518886037170886993408203125	0.6149713823903424358974234564811922609806060791015625	0.5877140576892581069756715805851854383945465087890625	0.64822177177543960358008234834414906799793243408203125	-0.34302131214109144	0.20007645400249738	PSMB9
regulation of cell motility (GO:2000145)	1/110	0.60781173112694764082419851547456346452236175537109375	0.6568632041652626707417539364541880786418914794921875	0.63738459445933937086437026664498262107372283935546875	0.68882264945079485496393090215860866010189056396484375	-0.39438616436525264	0.19636096591523697	LMO4
epithelium development (GO:0060429)	1/116	0.62738812511154218309883390247705392539501190185546875	0.669793908264662007923107012175023555755615234375	0.65680906333174160494081661454401910305023193359375	0.7030310738702916228959338695858605206012725830078125	-0.41991993894086055	0.19576243877131724	TPP1
intrinsic apoptotic signaling pathway (GO:0097193)	1/102	0.58011083799086271550748961089993827044963836669921875	0.63303503313086173509560694583342410624027252197265625	0.60977837472908291704953853695769794285297393798828125	0.66540917419506662167094646065379492938518524169921875	-0.3591630130763522	0.19557722414739925	PYCARD
regulation of autophagy (GO:0010506)	2/204	0.516186969887895141795297604403458535671234130859375	0.58343334578154759650914229496265761554241180419921875	0.559694235566507103385447408072650432586669921875	0.62822289667146480329762425753870047628879547119140625	-0.28514820490243165	0.1885645826623113	ATP6V0E1;LAMTOR1
modification-dependent protein catabolic process (GO:0019941)	1/142	0.70158923189171285006437983611249364912509918212890625	0.73250672346660195000112025809357874095439910888671875	0.72972336560761064117031082787434570491313934326171875	0.76252687568157451192263351913425140082836151123046875	-0.5286523536694104	0.18735819302187237	OS9
cellular response to lipopolysaccharide (GO:0071222)	1/92	0.54273504006632855567460183010553009808063507080078125	0.6040194845182627059188007478951476514339447021484375	0.57232112926113021256213642118382267653942108154296875	0.63694636969260376435642001524684019386768341064453125	-0.3048397748849166	0.18629796129306234	PYCARD
peptidyl-lysine modification (GO:0018205)	1/116	0.62738812511154218309883390247705392539501190185546875	0.669793908264662007923107012175023555755615234375	0.65680906333174160494081661454401910305023193359375	0.7030310738702916228959338695858605206012725830078125	-0.39735849696790915	0.1852445221561585	TRPM4
cellular response to growth factor stimulus (GO:0071363)	1/140	0.69644483821828562231104342572507448494434356689453125	0.727752366993153376739655868732370436191558837890625	0.72470761853299248134163690338027663528919219970703125	0.75921750512980168412724424342741258442401885986328125	-0.5092215022188477	0.1842193760292235	ZFP36L2
activation of protein kinase activity (GO:0032147)	2/234	0.5905175996369045332556879657204262912273406982421875	0.64382095818820028743090233547263778746128082275390625	0.6339081215283999259924030411639250814914703369140625	0.68822966378875471971099386792047880589962005615234375	-0.34817976659063576	0.18340572512688583	PTK2B;STK4
cellular response to insulin stimulus (GO:0032869)	1/111	0.6111440497712141706188049283809959888458251953125	0.65873094428533318644980454337201081216335296630859375	0.640696150675295950094323416124098002910614013671875	0.690584127412042558802340863621793687343597412109375	-0.3688160507009915	0.18161335378553486	ATP6V0E1
brain development (GO:0007420)	1/120	0.63989622368424059484226518179639242589473724365234375	0.68020029989558616900779952629818581044673919677734375	0.6691813585858910062853510680724866688251495361328125	0.7125595797561086186533430009149014949798583984375	-0.39720440314954725	0.1773316143451722	ROGDI
positive regulation of transferase activity (GO:0051347)	1/138	0.69121229258199201606061023994698189198970794677734375	0.7241271636573249903534588156617246568202972412109375	0.7195995082392026009898700067424215376377105712890625	0.75515042091200823559660193495801649987697601318359375	-0.4706625868811924	0.1738195891241163	LMO4
regulation of immune effector process (GO:0002697)	1/115	0.62419420106500800304871745538548566401004791259765625	0.6681209867177149153150139682111330330371856689453125	0.65364490858480472912361847193096764385700225830078125	0.70147258482271723778467276133596897125244140625	-0.3661442534160056	0.17256149434347737	CLU
enzyme linked receptor protein signaling pathway (GO:0007167)	1/121	0.64295746809239651131662185434834100306034088134765625	0.68227700317815032082791049106162972748279571533203125	0.67220462501701749857829781831242144107818603515625	0.71454365661860708147656850997009314596652984619140625	-0.3887308079469847	0.1716933416001163	PTK2B
chromatin remodeling (GO:0006338)	1/117	0.6305550637316770234974683262407779693603515625	0.67201024093202954556858230716898106038570404052734375	0.65994452869574427023025009475531987845897674560546875	0.7051618901588525556434206009726040065288543701171875	-0.3596550609013909	0.1658566555045168	ACTB
regulation of vesicle-mediated transport (GO:0060627)	1/139	0.693839677647319685860338722704909741878509521484375	0.72626209249065232231856725775287486612796783447265625	0.72216521356589613578336184218642301857471466064453125	0.75719790903249706293109966281917877495288848876953125	-0.45043140946737537	0.1646391470933854	AAK1
regulation of protein phosphorylation (GO:0001932)	2/262	0.65198054120258841503954272411647252738475799560546875	0.6894830819601744931190978604718111455440521240234375	0.694100586850783685122223687358200550079345703125	0.7321334957193197379154980808380059897899627685546875	-0.37099502951788804	0.15868962252986596	PLAUR;STK4
organelle assembly (GO:0070925)	3/377	0.62050955974415555882472972371033392846584320068359375	0.66641011629602786570103489793837070465087890625	0.67349676999218288653281661026994697749614715576171875	0.71530001778480112317737393823335878551006317138671875	-0.32524290688420426	0.15521055571096093	GSN;WIPI1;CORO1A
cellular response to organic substance (GO:0071310)	1/134	0.68047671421173216987909881936502642929553985595703125	0.714703590715135561595161561854183673858642578125	0.70909941688111077784384406186291016638278961181640625	0.74667562529703290774563129161833785474300384521484375	-0.40135038106625304	0.15450451540730564	PTPN7
negative regulation of response to stimulus (GO:0048585)	1/128	0.6636738368021664058460373780690133571624755859375	0.69944069028252275899149026372469961643218994140625	0.6926133592685455031556784888380207121372222900390625	0.73119079573166068097833658612216822803020477294921875	-0.37482014212594683	0.15366293709780734	CLU
regulation of Ras protein signal transduction (GO:0046578)	1/91	0.538820258997713352755454252474009990692138671875	0.600204845465807323989793076179921627044677734375	0.56838461081280333697662854319787584245204925537109375	0.63313728799400881275261099290219135582447052001953125	-0.24446697347592444	0.1511718332229113	ARHGDIB
ribonucleoprotein complex assembly (GO:0022618)	1/157	0.73750740314189899837771235979744233191013336181640625	0.76417924362558420359192723481100983917713165283203125	0.7645599513202163688418977471883408725261688232421875	0.79221014299958503190879355315701104700565338134765625	-0.4862973513440878	0.14806740547806815	RPS27
positive regulation of macromolecule biosynthetic process (GO:0010557)	1/143	0.70412883406373172334724586107768118381500244140625	0.73453575238485824261402967749745585024356842041015625	0.73219712205115339287431197590194642543792724609375	0.76446343590425502867446994059719145298004150390625	-0.3995576090784301	0.14016238660135114	VIM
regulation of cytoskeleton organization (GO:0051493)	1/96	0.558066562915911390518886037170886993408203125	0.6149713823903424358974234564811922609806060791015625	0.5877140576892581069756715805851854383945465087890625	0.64822177177543960358008234834414906799793243408203125	-0.23880037097665882	0.13928677242024723	CORO1A
neuron development (GO:0048666)	1/145	0.7091437602627614911199316338752396404743194580078125	0.7382622245727572529716553617618046700954437255859375	0.7370774229465191229593301613931544125080108642578125	0.7682566709561011730755808457615785300731658935546875	-0.40309905850231964	0.13854394040598242	RUNX1
mitochondrion organization (GO:0007005)	1/168	0.76108391102528205607313793734647333621978759765625	0.78662363958317749190740642006858251988887786865234375	0.7872384387199271582602477792534045875072479248046875	0.81433900629970634721388478283188305795192718505859375	-0.5000135824551145	0.1365095396885214	ALAS1
regulation of protein kinase activity (GO:0045859)	1/148	0.71650814225899239762185288782347925007343292236328125	0.74492660866082582860059346785419620573520660400390625	0.74423285592313648262319247805862687528133392333984375	0.77505906889036702001050116450642235577106475830078125	-0.38004684467863825	0.12669457018833216	PTK2B
MAPK cascade (GO:0000165)	2/279	0.68560691757003622281985144581994973123073577880859375	0.718866146762795477087593098985962569713592529296875	0.72653932369097462551366106708883307874202728271484375	0.76048975937746876585521249580779112875461578369140625	-0.32790303322219316	0.12376726940793124	ZFP36L2;PSMB9
adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)	1/135	0.68319489780231024145251694790204055607318878173828125	0.716947286279766782257638624287210404872894287109375	0.7117604617483077600326168976607732474803924560546875	0.74819871064327225784751362880342639982700347900390625	-0.3233491813178982	0.12318798818254706	GNAI2
negative regulation of hydrolase activity (GO:0051346)	1/109	0.60445102644662218605020598261035047471523284912109375	0.65610895557906478980925157884485088288784027099609375	0.6340427503248673435365390105289407074451446533203125	0.68822966378875471971099386792047880589962005615234375	-0.24405426480521766	0.12286536781532377	PXK
positive regulation of multicellular organismal process (GO:0051240)	2/203	0.5135612884429681113118704161024652421474456787109375	0.582198623992606911770053557120263576507568359375	0.55704592456418067225598633740446530282497406005859375	0.6273131435677061773503737640567123889923095703125	-0.18359245307929073	0.12234342252207814	VAMP8;TRPM4
T cell receptor signaling pathway (GO:0050852)	1/164	0.75276471470018757603526182720088399946689605712890625	0.7786785293959959108889279377763159573078155517578125	0.77925422060215943087513323916937224566936492919921875	0.80675731074105916373895297510898672044277191162109375	-0.42891009376811495	0.12181156630708326	PSMB9
ion transport (GO:0006811)	2/290	0.70592374283543180002453709676046855747699737548828125	0.7357851532768628910474717486067675054073333740234375	0.74595629118417361436144119579694233834743499755859375	0.7761977624483968885016338390414603054523468017578125	-0.3361617881558113	0.11706769067348187	ATP6V0E1;PLP2
negative regulation of cell migration (GO:0030336)	1/122	0.64599284149801838861293390436912886798381805419921875	0.68431915797554487834730707618291489779949188232421875	0.6752004700359004463194878553622402250766754150390625	0.71587519714649683333362872872385196387767791748046875	-0.2531227596336183	0.11060625659414901	ARHGDIB
regulation of ERK1 and ERK2 cascade (GO:0070372)	2/248	0.62220540529842238708368995503406040370464324951171875	0.66715148766549725589669606051757000386714935302734375	0.6650807250125654324079960133531130850315093994140625	0.71003418822831942947004790767095983028411865234375	-0.22977903676394446	0.10902670790400211	PYCARD;PTK2B
protein ubiquitination (GO:0016567)	4/507	0.623947389419759357309658298618160188198089599609375	0.6681209867177149153150139682111330330371856689453125	0.6852262507460176177431776523008011281490325927734375	0.72525665027413543928247463554725982248783111572265625	-0.2246070620041099	0.10594473122960829	MARCH2;WSB1;OS9;PSMB9
regulation of protein processing (GO:0070613)	1/129	0.66653409859147993987704694518470205366611480712890625	0.701854708944190885944180990918539464473724365234375	0.69542404344581554287429980831802822649478912353515625	0.73290198590696731262283947216928936541080474853515625	-0.23722820337219436	0.09623493714694396	CLU
